,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
341,91920.21934114194,91458.85097808174,91293.81093787591,91969.62741941467,91660.62716912857
351,92412.04330825161,90292.97059609,91790.46424200869,91815.68940308582,91577.79188735902
361,91752.24295561828,89731.10991815025,92164.75877404556,91991.78548265122,91409.97428261633
371,91884.75279821995,91389.79944735591,91390.263095442,92719.94395596706,91846.18982424625
381,90593.58201860676,91511.51981353624,92278.76226624116,93712.79459932113,92024.16467442633
391,90863.9673093234,91876.15576593253,92102.61216079898,94134.80972290602,92244.38623974024
401,91309.0424802836,92375.00402249028,91290.32695141665,94311.20279205905,92321.3940615624
411,91121.03768750228,91081.17236350651,92176.63445713291,94520.2737715287,92224.77956991759
421,91144.79991682942,92859.0948949469,91838.32267697611,94329.17152311599,92542.84725296711
431,92113.49881994209,91504.49346181232,91619.33248986087,95424.61826791987,92665.48575988378
441,90990.9075943295,91227.31275760273,90295.96934597651,96446.73019802103,92240.22997398244
451,93725.41662613495,93456.03856741125,90136.36297606635,96772.86777993558,93522.67148738704
461,92370.92218653347,93474.63680162512,90203.87513274557,96088.42263031063,93034.46418780371
471,92249.15322777271,94295.15024986405,90730.87581216442,94257.53188782449,92883.17779440641
481,92936.74012303365,93299.74174738796,89947.85371240035,94040.65461684366,92556.24754991641
491,92299.99681216119,93200.60265465973,90245.92196499923,93543.72750843069,92322.56223506271
501,92401.28995042665,94314.03635838315,90581.16184887956,94576.82896521382,92968.3292807258
511,91719.82315642339,95552.48231699881,90455.80576782665,93829.26560437257,92889.34421140535
521,92400.55257573663,95259.36912365933,90841.30269186135,93844.00772526786,93086.30802913128
531,91127.99350908322,95277.5035031412,91930.97920192723,93338.68438944998,92918.7901509004
541,91279.47402596496,95664.07717509441,91870.40490982667,93452.9493511323,93066.72636550458
551,91189.80601897273,94222.72144148986,91758.21983173753,93876.24410908265,92761.74785032068
561,90966.32280795893,94693.05795506883,91570.65757049837,94299.93863308502,92882.49424165278
571,91632.99029134166,94540.76900571183,92376.3033400713,94412.93182903127,93240.74861653901
581,92637.220243768,94463.07768514035,91232.33786136087,94294.2933261981,93156.73227911684
591,91012.40605051594,94135.4525487559,90976.50903899419,93779.9369238716,92476.07614053442
601,89431.1764822614,95301.88563674162,90976.26053188155,93235.30698664089,92236.15740938137
611,90359.25352340509,95943.14953703913,91634.45876815399,93741.03769319679,92919.47488044875
621,90293.96760672971,94753.58065713976,91718.1531780022,94133.4844835411,92724.7964813532
631,90225.0867790196,94613.95313822829,91091.04273786691,93283.0426717199,92303.28133170868
641,90287.71086091557,94944.22619934831,91141.20630752393,90616.6940331323,91747.45935023003
651,91657.46593872928,94358.21238309312,90269.45291266186,90417.34857818663,91675.61995316773
661,91633.39944873555,91817.75650772921,90308.08207962691,91016.89243068198,91194.03261669341
671,90182.8465715838,92142.1018016211,89474.13503874184,91373.79537695873,90793.21969722638
681,90381.18383256701,92479.45465228654,88359.93398417554,91391.24677303364,90652.95481051569
691,89499.77746847302,90933.68292260617,88540.5225332699,91654.74812640369,90157.1827626882
701,90620.52033653931,92979.7218468974,88809.93687448958,91715.97619606915,91031.53881349886
711,91768.5719720933,93327.61784101736,88436.5410053346,92767.01377586715,91574.9361485781
721,90653.93157750083,93113.65528351098,90284.53398609179,91714.50811422609,91441.65724033242
731,90377.90351016236,93964.85280175283,91620.59200748068,92354.47186774832,92079.45504678604
741,89998.77465046389,93520.01183299973,92483.03095872678,91598.96551229572,91900.19573862154
751,89285.11285695975,92813.47028872863,91772.28599437485,91612.7081784407,91370.89432962598
761,90202.4776974199,93634.03487552694,91738.71295473559,92703.32880047499,92069.63858203936
771,91275.7609942812,93331.03163532955,92649.94012180518,92094.22457275577,92337.73933104292
781,91576.97114032305,92844.71624957088,91509.92198364472,91262.91261310635,91798.63049666125
791,92559.50377703847,92449.39125384105,91854.221634828,89941.52076686776,91701.15935814384
801,92449.47214937695,92197.48461502822,90848.29918172944,90461.5335986304,91489.19738619126
811,91785.31054909069,91352.61442538624,90799.12744577201,90364.11493238418,91075.29183815827
821,92700.00066367145,90326.2987887977,89723.51287515573,89891.77292227806,90660.39631247573
831,91988.05648809491,91250.10262230507,89350.25847518994,91830.31804850497,91104.68390852373
841,91974.91302415078,92436.7173014557,91665.54263955809,93618.9771981626,92424.03754083179
851,92755.05718737928,92440.14535865434,90646.30652011669,94074.56172433168,92479.0176976205
861,92560.8943583718,92301.39793716355,90784.95387440166,92891.7359380142,92134.7455269878
871,91876.26658296368,93005.58519099216,90613.52714255996,92954.23902680867,92112.40448583112
881,89506.76875844283,92684.93842694769,90259.22370016374,93940.58720860782,91597.87952354053
891,90640.40205549482,91748.89271485891,90590.34796647936,94010.13272091789,91747.44386443774
901,90843.01674400803,91981.16919180081,90064.30487909242,94069.4296164023,91739.48010782589
911,91599.3796272645,91403.46044378106,90781.84058680189,93919.47523834315,91926.03897404764
921,91291.14427854655,91238.08672407166,91068.67858636726,94318.28367281637,91979.04831545046
931,92377.82199433821,92013.1823095324,91219.24750163569,93687.14667085907,92324.34961909134
941,92760.74887604856,93026.38983723054,92649.33603833508,94326.30841455136,93190.69579154138
951,92685.43388076732,91904.99997073197,92874.94971012877,93877.14294687456,92835.63162712565
961,93506.88345336833,90662.44745609016,92637.19670315919,93536.37490336431,92585.72562899551
971,93666.71397119503,91041.54847386897,93677.04441826552,92326.66430584367,92677.99279229328
981,94498.72911909525,92298.91095061935,93095.96377179671,91650.60603296924,92886.05246862014
991,93164.00145036068,94120.61921674531,93012.02163805481,92180.11627118013,93119.18964408524
1001,92289.83473593598,94659.43671707356,91726.62721763847,91663.33651277603,92584.808795856
