,Run #1 BSF,Run #2 BSF,Run #3 BSF,Run #4 BSF,Average BSF
1251,83074.4732698403,82609.16071431042,85962.60634094338,83397.37024103026,83760.90264153108
1261,83539.9785979743,83012.96678403817,86877.65846726444,83583.73862389648,84253.58561829335
1271,84425.27762838572,86203.39364256816,87083.4736337504,80948.21775805517,84665.09066568987
1281,81108.4295569672,85307.70426510762,86967.0169271526,80224.2113844365,83401.84053341596
1291,82527.80436392948,84398.0916989485,86619.44659266237,85087.5320774313,84658.21868324291
1301,84664.03333849032,85202.05894826874,85333.29713492683,83497.81555350711,84674.30124379825
1311,81556.6359047425,82171.67207443537,87226.24980958563,87249.48786316144,84551.01141298123
1321,83372.765444812,83738.67985980707,86255.56584121607,86652.38610851408,85004.84931358731
1331,84715.02253375245,82238.35465003822,85964.17759321786,85132.14434708725,84512.42478102395
1341,84957.19384056178,82640.40276621305,86920.05412005789,85067.45302127404,84896.27593702669
1351,86875.35152087917,83058.89926032734,89148.86721737328,85290.78987528058,86093.47696846508
1361,84242.17974703823,84058.5623187916,89333.11575006024,83557.36766580529,85297.80637042384
1371,85242.03524259747,81642.57295708485,86634.50004620405,82675.71544561037,84048.70592287419
1381,87201.5169296706,82658.86919205655,88706.48376855551,83259.80003323412,85456.6674808792
1391,83768.20047188734,82329.44994216994,88856.26869055654,84373.45978218623,84831.8447217
1401,84432.67607228243,81251.77906175784,87654.67282688161,84424.82591643094,84440.9884693382
1411,80614.80383397793,80912.51894282775,85858.83316936655,84424.82591643094,82952.74546565079
1421,79564.37319734167,81548.97498439143,88696.60828831118,82670.84035047222,83120.19920512912
1431,81034.95435167759,81720.34004504008,88803.3711877677,84004.70775557582,83890.8433350153
1441,82551.84894884996,81720.34004504008,88692.68687581569,83609.31769015655,84143.54838996558
1451,86371.8323015202,82859.31391543856,88721.96853831576,81585.39564078272,84884.62759901432
1461,85779.82390766813,83786.48765186385,84084.385433472,79735.81080224314,83346.62694881178
1471,87227.57435461022,82303.27726018208,85077.27149572723,79425.10708384757,83508.30754859178
1481,86775.8499558427,82964.23893191697,86942.63294820131,81098.37560884628,84445.27436120182
1491,84606.91032199151,82549.82646796433,83474.58178718966,79676.52762470162,82576.96155046178
1501,86117.26347122845,83275.34143442406,84982.53548588017,80581.83167625125,83739.24301694598
1511,85426.11084621209,84151.96723228747,83471.22288251891,78580.65119445535,82907.48803886845
1521,86873.81026695883,84051.534577401,84237.29261366806,79892.11778243919,83763.68881011679
1531,84471.96847401226,82130.52131190109,83323.71654932162,82618.8898352675,83136.27404262562
1541,86056.05074924194,83649.22821361116,84023.44494218644,81361.52236740015,83772.56156810993
1551,87932.803888926,84017.95737792157,85094.96112922943,80813.08323776445,84464.70140846036
1561,87207.6299761164,83843.3062141301,83826.45209193404,81282.84050405887,84040.05719655985
1571,87229.66787960465,84725.78527534772,86569.90638389152,82641.00159303886,85291.59028297069
1581,86444.3010314331,83133.9029680234,83747.78019567208,80499.0182389854,83456.25060852848
1591,86444.3010314331,85657.32590398117,85488.45062986533,80971.64376283673,84640.4303320291
1601,80907.09859445307,83802.3043161354,84623.74964510533,82213.61728900684,82886.69246117516
1611,84392.60038604088,87219.05746711433,81946.17576381406,82592.50513681181,84037.58468844528
1621,87413.38571866833,85634.36740522183,83736.16732552559,84857.0638985308,85410.24608698663
1631,84342.44857372214,83825.35268666514,83886.86788748216,82694.26429302002,83687.23336022237
1641,85722.68731519587,83461.96104837942,85554.68383401506,84513.17091722343,84813.12577870344
1651,88285.09348247302,81831.26746739258,86019.98203662905,80902.91727121921,84259.81506442846
1661,89110.52078964865,84587.78458742012,80762.24184193336,82155.63145577569,84154.04466869445
1671,88594.32204003917,88311.80840779687,80320.10390005322,83157.99157252513,85096.0564801036
1681,88594.32204003917,86784.85559091439,80320.10390005322,81898.81626155713,84399.52444814098
1691,88106.15298349,85458.7236324008,83223.30029558403,82908.57436022854,84924.18781792585
